"FXC.Open" "FXC.High" "FXC.Low" "FXC.Close" "FXC.Volume" "FXC.Adjusted"
"2010-06-21" 97.900002 98.110001 96.970001 97.110001 427700 96.389878
"2010-06-22" 97.580002 97.699997 96.629997 96.68 258800 95.963067
"2010-06-23" 95.5 96.010002 95.120003 95.809998 455000 95.099515
"2010-06-24" 95.379997 95.870003 95.029999 95.330002 468800 94.623079
"2010-06-25" 95.889999 96.199997 95.550003 96.07 303100 95.357589
"2010-06-28" 96.120003 96.32 95.949997 96.07 222200 95.357589
"2010-06-29" 94.860001 94.870003 94.080002 94.279999 409400 93.580862
"2010-06-30" 93.919998 94.18 93.400002 93.440002 444900 92.747095
"2010-07-01" 93.879997 94.010002 93.290001 93.830002 6e+05 93.134202
"2010-07-02" 93.720001 93.860001 93.220001 93.620003 273800 92.925761
"2010-07-06" 94.400002 94.800003 94.139999 94.230003 283700 93.531238
"2010-07-07" 94.160004 94.910004 94.129997 94.900002 302200 94.196267
"2010-07-08" 95.599998 95.830002 95.07 95.290001 213400 94.583375
"2010-07-09" 96.470001 96.589996 96.209999 96.239998 267400 95.526327
"2010-07-12" 96.029999 96.260002 95.760002 95.849998 126200 95.13922
"2010-07-13" 96.529999 96.769997 95.93 96.220001 245800 95.506479
"2010-07-14" 96.169998 96.68 96.019997 96.190002 190300 95.476702
"2010-07-15" 96.290001 96.300003 95.25 95.75 288500 95.039963
"2010-07-16" 94.980003 94.980003 94.199997 94.300003 362100 93.600718
"2010-07-19" 94.349998 94.610001 94.139999 94.290001 226600 93.59079
"2010-07-20" 94.050003 95.279999 93.940002 95.169998 237100 94.464262
"2010-07-21" 95.769997 95.809998 94.699997 94.889999 558700 94.186339
"2010-07-22" 95.379997 96.010002 95.360001 95.660004 208700 94.950634
"2010-07-23" 95.489998 96 95.379997 95.970001 243800 95.258333
"2010-07-26" 96.190002 96.510002 96.099998 96.32 139100 95.605736
"2010-07-27" 96.720001 96.720001 95.650002 95.949997 264000 95.238477
"2010-07-28" 96.230003 96.339996 95.709999 95.769997 125100 95.059811
"2010-07-29" 96.230003 96.410004 95.730003 95.970001 162400 95.258333
"2010-07-30" 95.949997 96.879997 95.860001 96.730003 282100 96.012699
"2010-08-02" 97.150002 97.449997 97.019997 97.160004 191600 96.43951
"2010-08-03" 97.199997 97.269997 96.82 97.129997 110600 96.409727
"2010-08-04" 97.370003 97.839996 97.230003 97.709999 136100 96.985427
"2010-08-05" 98.019997 98.169998 97.709999 97.800003 194000 97.074764
"2010-08-06" 97.07 97.440002 96.470001 96.769997 257200 96.052396
"2010-08-09" 96.830002 96.93 96.629997 96.860001 113800 96.141732
"2010-08-10" 95.980003 96.540001 95.730003 96.330002 302900 95.615664
"2010-08-11" 95.440002 95.480003 94.93 95.139999 264100 94.434486
"2010-08-12" 94.919998 95.410004 94.919998 95.349998 249500 94.642927
"2010-08-13" 95.68 96.07 95.400002 95.510002 140800 94.801745
"2010-08-16" 95.150002 95.389999 95.029999 95.209999 112700 94.503966
"2010-08-17" 96.220001 96.459999 96.099998 96.269997 196400 95.556103
"2010-08-18" 96.510002 96.809998 96.279999 96.660004 159000 95.943218
"2010-08-19" 96.360001 96.480003 95.480003 95.699997 263800 94.99033
"2010-08-20" 94.910004 94.919998 94.589996 94.82 276200 94.116859
"2010-08-23" 94.919998 95.059998 94.43 94.519997 222900 93.81908
"2010-08-24" 93.459999 94.169998 93.239998 93.760002 291400 93.064722
"2010-08-25" 93.389999 93.849998 93.300003 93.75 251200 93.054794
"2010-08-26" 94.18 94.5 93.989998 94.120003 274900 93.422053
"2010-08-27" 93.910004 94.529999 93.389999 94.480003 326800 93.779384
"2010-08-30" 94.440002 94.529999 93.790001 93.790001 160300 93.094498
"2010-08-31" 93.339996 93.550003 93.160004 93.239998 450600 92.548574
"2010-09-01" 94.099998 94.809998 94.07 94.5 337100 93.799232
"2010-09-02" 94.540001 94.620003 94.190002 94.400002 184000 93.699975
"2010-09-03" 95.370003 95.730003 95.120003 95.68 255800 94.970482
"2010-09-07" 95.489998 95.5 94.870003 94.879997 97500 94.176411
"2010-09-08" 95.489998 96.089996 95.459999 95.830002 279200 95.119371
"2010-09-09" 96.43 96.510002 96.029999 96.18 154400 95.466774
"2010-09-10" 96.190002 96.349998 95.849998 96.029999 96500 95.317885
"2010-09-13" 96.660004 96.849998 96.550003 96.800003 141500 96.082179
"2010-09-14" 96.959999 97.32 96.760002 96.760002 246200 96.042475
"2010-09-15" 96.599998 96.980003 96.419998 96.870003 124500 96.15166
"2010-09-16" 96.879997 96.959999 96.639999 96.849998 226400 96.131804
"2010-09-17" 96.690002 96.699997 96.080002 96.419998 554400 95.704992
"2010-09-20" 96.32 96.870003 96.279999 96.589996 155000 95.87373
"2010-09-21" 96.510002 97.309998 96.290001 96.830002 236400 96.111956
"2010-09-22" 96.93 97.150002 96 96.57 218600 95.853882
"2010-09-23" 96.040001 96.559998 95.959999 96.169998 127100 95.456846
"2010-09-24" 97.059998 97.190002 96.739998 96.919998 186300 96.201285
"2010-09-27" 97.220001 97.220001 96.650002 96.699997 147200 95.982915
"2010-09-28" 96.370003 96.629997 95.980003 96.519997 290800 95.804249
"2010-09-29" 96.879997 96.989998 96.160004 96.190002 157900 95.476702
"2010-09-30" 96.919998 97.169998 96.300003 96.639999 267700 95.923362
"2010-10-01" 96.900002 97.599998 96.620003 97.480003 329500 96.760141
"2010-10-04" 97.349998 97.440002 97.080002 97.279999 80900 96.561613
"2010-10-05" 97.639999 97.919998 97.519997 97.730003 177300 97.008295
"2010-10-06" 97.959999 98.800003 97.919998 98.389999 274200 97.663417
"2010-10-07" 98.209999 98.220001 97.400002 97.620003 149700 96.899107
"2010-10-08" 97.730003 98.389999 97.489998 98.339996 239100 97.613783
"2010-10-11" 98.260002 98.389999 97.980003 98.099998 203100 97.375558
"2010-10-12" 98.25 98.550003 97.949997 98.400002 243700 97.673345
"2010-10-13" 99.080002 99.309998 98.940002 98.970001 212000 98.239136
"2010-10-14" 99.160004 99.269997 98.690002 98.860001 402700 98.129947
"2010-10-15" 98.959999 99 98.059998 98.269997 259100 97.5443
"2010-10-18" 97.620003 98.110001 97.540001 98.050003 157300 97.325931
"2010-10-19" 96.050003 96.650002 95.959999 96.360001 518800 95.648409
"2010-10-20" 96.550003 97.379997 96.480003 97.300003 242500 96.58147
"2010-10-21" 97.480003 97.690002 96.519997 96.879997 194000 96.164566
"2010-10-22" 97.080002 97.190002 96.75 96.809998 97400 96.095083
"2010-10-25" 97.68 97.82 97.410004 97.449997 185700 96.730356
"2010-10-26" 97.010002 97.349998 96.849998 97.110001 52400 96.392871
"2010-10-27" 96.510002 96.68 96.190002 96.660004 212100 95.946197
"2010-10-28" 96.980003 97.629997 96.760002 97.360001 149000 96.641025
"2010-10-29" 97.599998 97.779999 97.459999 97.5 176300 96.77999
"2010-11-01" 97.870003 98.150002 97.639999 97.870003 129200 97.155235
"2010-11-02" 98.5 98.580002 98.379997 98.480003 111500 97.76078
"2010-11-03" 98.489998 98.919998 97.949997 98.75 215400 98.028805
"2010-11-04" 99.209999 99.32 98.959999 99.190002 299200 98.465594
"2010-11-05" 99.440002 99.519997 99.260002 99.410004 162200 98.683989
"2010-11-08" 98.959999 99.330002 98.919998 99.080002 96300 98.356397
"2010-11-09" 99.510002 99.610001 98.510002 98.709999 157600 97.989096
"2010-11-10" 99.400002 99.5 98.720001 99.419998 84600 98.69391
"2010-11-11" 99.230003 99.269997 98.730003 99.129997 150400 98.406027
"2010-11-12" 98.589996 98.989998 98.199997 98.550003 216100 97.830269
"2010-11-15" 98.730003 98.870003 98.529999 98.540001 100900 97.82034
"2010-11-16" 97.57 97.720001 96.970001 97.300003 259700 96.589398
"2010-11-17" 97.370003 97.68 97.059998 97.080002 126200 96.371003
"2010-11-18" 97.68 97.839996 97.269997 97.339996 444500 96.629099
"2010-11-19" 97.300003 97.730003 97.190002 97.690002 224300 96.976549
"2010-11-22" 97.839996 97.900002 97.32 97.720001 239900 97.006329
"2010-11-23" 97.330002 97.43 96.879997 97.190002 244000 96.480201
"2010-11-24" 97.970001 98.540001 97.940002 98.32 227200 97.601945
"2010-11-26" 97.410004 97.660004 97.360001 97.540001 181100 96.827643
"2010-11-29" 97.290001 97.730003 96.949997 97.629997 194000 96.916982
"2010-11-30" 96.760002 97.169998 96.720001 96.870003 176000 96.162538
"2010-12-01" 97.629997 98.029999 97.349998 97.75 177300 97.045122
"2010-12-02" 98.559998 99.139999 98.559998 99.029999 166500 98.315891
"2010-12-03" 99.019997 99.169998 98.809998 99.089996 98200 98.375455
"2010-12-06" 98.709999 99.059998 98.660004 98.940002 65900 98.226543
"2010-12-07" 99.080002 99.080002 98.300003 98.300003 172900 97.591159
"2010-12-08" 98.529999 98.790001 98.209999 98.360001 68400 97.650724
"2010-12-09" 98.610001 98.620003 98.290001 98.410004 62800 97.700366
"2010-12-10" 98.540001 98.599998 98.410004 98.529999 78800 97.819496
"2010-12-13" 99.040001 99.080002 98.639999 98.660004 103800 97.948563
"2010-12-14" 98.459999 99.150002 98.410004 98.790001 71800 98.077623
"2010-12-15" 98.93 99.43 98.889999 99.029999 122500 98.315891
"2010-12-16" 99.059998 99.059998 98.690002 98.860001 110400 98.147118
"2010-12-17" 98.379997 98.480003 98 98.169998 163500 97.462091
"2010-12-20" 97.989998 98.019997 97.440002 97.830002 162300 97.124547
"2010-12-21" 97.639999 97.779999 97.489998 97.720001 107200 97.015339
"2010-12-22" 97.809998 98.199997 97.779999 98.059998 90000 97.352884
"2010-12-23" 98.110001 98.720001 98.089996 98.529999 139200 97.819496
"2010-12-27" 98.690002 98.769997 98.550003 98.760002 168800 98.047841
"2010-12-28" 99.550003 99.68 99.239998 99.43 350800 98.713008
"2010-12-29" 99.370003 99.480003 99.339996 99.360001 63600 98.643513
"2010-12-30" 99.440002 99.480003 99.290001 99.43 228100 98.713008
"2010-12-31" 99.540001 100.339996 99.540001 99.540001 234200 98.822215
"2011-01-03" 100.360001 100.540001 100.029999 100.050003 137300 99.33752
"2011-01-04" 100.080002 100.080002 99.089996 99.580002 82900 98.870866
"2011-01-05" 99.650002 100.089996 99.639999 99.790001 72700 99.07937
"2011-01-06" 100.019997 100.019997 99.5 99.760002 84200 99.049585
"2011-01-07" 100.400002 100.400002 99.82 100.279999 61100 99.565878
"2011-01-10" 99.809998 100.209999 99.589996 100.129997 70600 99.416945
"2011-01-11" 100.25 100.510002 100.099998 100.449997 82500 99.734666
"2011-01-12" 100.940002 100.940002 100.510002 100.769997 90100 100.052387
"2011-01-13" 100.550003 100.839996 100.370003 100.510002 94700 99.794244
"2011-01-14" 100.150002 100.559998 99.980003 100.5 71000 99.784313
"2011-01-18" 100.580002 100.739998 100.110001 100.160004 102400 99.446738
"2011-01-19" 100.269997 100.32 99.779999 99.889999 156400 99.178656
"2011-01-20" 99.309998 99.809998 99.120003 99.739998 125100 99.029723
"2011-01-21" 100.220001 100.339996 99.860001 99.900002 99700 99.188587
"2011-01-24" 99.790001 100.239998 99.75 100 85600 99.287874
"2011-01-25" 99.510002 99.769997 99.440002 99.68 92400 98.970153
"2011-01-26" 99.870003 99.970001 99.68 99.910004 57700 99.198518
"2011-01-27" 100.019997 100.190002 99.809998 100.129997 145400 99.416945
"2011-01-28" 99.919998 99.970001 99.290001 99.349998 126300 98.642501
"2011-01-31" 99.68 99.709999 98.870003 99.309998 165400 98.602785
"2011-02-01" 99.790001 100.440002 99.730003 100.339996 204600 99.63448
"2011-02-02" 100.589996 100.830002 100.43 100.620003 145500 99.912517
"2011-02-03" 100.580002 100.620003 100.220001 100.360001 70300 99.654343
"2011-02-04" 100.93 100.940002 100.290001 100.610001 121000 99.902585
"2011-02-07" 100.529999 100.839996 100.379997 100.440002 312700 99.733782
"2011-02-08" 100.489998 100.519997 99.720001 100 207900 99.296874
"2011-02-09" 100.129997 100.279999 99.879997 100.040001 123400 99.336593
"2011-02-10" 99.889999 99.970001 99.720001 99.870003 103700 99.167791
"2011-02-11" 99.989998 100.790001 99.980003 100.769997 151400 100.061456
"2011-02-14" 100.660004 100.690002 100.440002 100.599998 68300 99.892654
"2011-02-15" 100.699997 100.75 100.410004 100.459999 48600 99.753639
"2011-02-16" 100.75 100.989998 100.68 100.940002 106000 100.230267
"2011-02-17" 101.110001 101.129997 100.879997 100.970001 109100 100.260055
"2011-02-18" 101.199997 101.25 100.709999 100.860001 162100 100.150828
"2011-02-22" 100.910004 101.050003 100.260002 100.389999 317500 99.684131
"2011-02-23" 100.089996 100.610001 99.860001 100.599998 263300 99.892654
"2011-02-24" 101.220001 101.290001 100.989998 101.139999 154400 100.428858
"2011-02-25" 101.309998 101.660004 101.25 101.620003 80100 100.905486
"2011-02-28" 102.160004 102.419998 101.900002 102.379997 197900 101.660137
"2011-03-01" 102.230003 102.290001 101.940002 102.029999 179700 101.320517
"2011-03-02" 102.220001 102.410004 102.129997 102.25 180300 101.538989
"2011-03-03" 102.160004 102.370003 101.959999 102.300003 145900 101.588644
"2011-03-04" 102.290001 102.540001 102.18 102.330002 133300 101.618434
"2011-03-07" 102.519997 102.599998 102.07 102.199997 168300 101.489333
"2011-03-08" 102.129997 102.440002 102.089996 102.370003 162000 101.658157
"2011-03-09" 102.620003 102.699997 102.470001 102.660004 86200 101.946141
"2011-03-10" 102.169998 102.209999 101.809998 101.940002 235900 101.231147
"2011-03-11" 101.580002 102.410004 101.559998 102.400002 175700 101.687947
"2011-03-14" 102.059998 102.279999 101.830002 102.260002 107200 101.548921
"2011-03-15" 100.379997 101.360001 100.309998 101.050003 317800 100.347336
"2011-03-16" 100.830002 101.059998 99.769997 100.309998 396100 99.612476
"2011-03-17" 100.870003 101.099998 100.580002 100.830002 118400 100.128865
"2011-03-18" 101.129997 101.160004 100.830002 100.830002 189300 100.128865
"2011-03-21" 101.870003 101.900002 101.449997 101.519997 262200 100.814061
"2011-03-22" 101.639999 101.809998 101.389999 101.5 119600 100.794204
"2011-03-23" 101.160004 101.540001 101.010002 101.400002 294500 100.694901
"2011-03-24" 101.82 102.18 101.720001 101.879997 168800 101.171559
"2011-03-25" 101.949997 101.980003 101.199997 101.260002 291500 100.555875
"2011-03-28" 101.739998 102.080002 101.709999 101.839996 188600 101.131836
"2011-03-29" 101.760002 102.040001 101.669998 102.040001 82800 101.33045
"2011-03-30" 102.449997 102.459999 102.25 102.389999 119300 101.678014
"2011-03-31" 102.419998 102.690002 102.220001 102.589996 137500 101.876621
"2011-04-01" 103.07 103.309998 102.800003 103.120003 147300 102.411928
"2011-04-04" 102.919998 102.940002 102.660004 102.779999 85000 102.074258
"2011-04-05" 103 103.279999 102.93 103.169998 132400 102.46158
"2011-04-06" 103.639999 103.919998 103.550003 103.550003 349800 102.838975
"2011-04-07" 103.650002 103.889999 103.379997 103.779999 202400 103.067392
"2011-04-08" 104.18 104.18 103.699997 103.849998 164200 103.136911
"2011-04-11" 103.879997 104.190002 103.849998 103.970001 213300 103.25609
"2011-04-12" 103.639999 103.639999 102.980003 103.25 116700 102.541032
"2011-04-13" 103.559998 103.580002 103 103.32 143800 102.610551
"2011-04-14" 103.050003 103.620003 102.980003 103.610001 194000 102.898561
"2011-04-15" 103.169998 103.68 103.059998 103.57 234100 102.858835
"2011-04-18" 103.150002 103.190002 102.300003 103.169998 623200 102.46158
"2011-04-19" 103.940002 104.110001 103.790001 103.989998 287400 103.275949
"2011-04-20" 104.370003 104.489998 104.07 104.330002 192900 103.613618
"2011-04-21" 104.720001 104.730003 104.290001 104.300003 254900 103.583826
"2011-04-25" 104.459999 104.5 104 104.190002 316200 103.47458
"2011-04-26" 104.290001 104.690002 104.199997 104.449997 149100 103.73279
"2011-04-27" 104.519997 104.68 103.860001 104.68 256400 103.961214
"2011-04-28" 104.589996 104.849998 104.480003 104.599998 152100 103.881761
"2011-04-29" 104.279999 105.25 104.160004 105.110001 2752300 104.388261
"2011-05-02" 104.730003 104.900002 104.519997 104.559998 403000 103.852904
"2011-05-03" 104.389999 104.849998 104.239998 104.370003 430400 103.664194
"2011-05-04" 104.379997 104.379997 103.57 103.75 870100 103.048384
"2011-05-05" 103.010002 103.25 102.370003 102.669998 721600 101.975686
"2011-05-06" 103.519997 103.790001 102.5 102.830002 459500 102.134607
"2011-05-09" 102.800003 103.239998 102.580002 103.209999 610900 102.512035
"2011-05-10" 103.400002 103.860001 103.220001 103.839996 336500 103.137772
"2011-05-11" 104.169998 104.239998 103.169998 103.440002 402300 102.740483
"2011-05-12" 103.150002 103.440002 102.550003 103.349998 379300 102.651087
"2011-05-13" 103.059998 103.139999 102.059998 102.620003 519700 101.926028
"2011-05-16" 102.18 102.599998 102.050003 102.059998 274100 101.36981
"2011-05-17" 101.800003 102.239998 101.5 102.239998 464500 101.548593
"2011-05-18" 102.080002 102.480003 101.900002 102.470001 217600 101.777041
"2011-05-19" 102.769997 102.919998 102.379997 102.699997 283500 102.005482
"2011-05-20" 102.339996 102.580002 101.779999 102.199997 524400 101.508863
"2011-05-23" 101.5 101.870003 101.370003 101.769997 327600 101.081771
"2011-05-24" 101.68 101.879997 101.559998 101.879997 743400 101.191027
"2011-05-25" 101.610001 102.050003 101.589996 101.720001 209900 101.032113
"2011-05-26" 101.529999 101.720001 101.32 101.629997 141800 100.942718
"2011-05-27" 101.75 101.949997 101.68 101.760002 224000 101.071844
"2011-05-31" 102.830002 102.989998 102.589996 102.669998 446000 101.975686
"2011-06-01" 102.57 102.57 101.830002 101.900002 345500 101.224696
"2011-06-02" 101.650002 102 101.360001 101.93 251400 101.254496
"2011-06-03" 101.089996 101.970001 101.080002 101.650002 317600 100.976352
"2011-06-06" 101.580002 101.68 101.309998 101.360001 139400 100.688273
"2011-06-07" 102.019997 102.150002 101.910004 101.93 211800 101.254496
"2011-06-08" 101.610001 101.830002 101.43 101.480003 231800 100.807481
"2011-06-09" 101.739998 102.25 101.620003 102.190002 204200 101.512775
"2011-06-10" 102.220001 102.239998 101.5 101.639999 192600 100.966417
"2011-06-13" 101.720001 101.889999 101.5 101.809998 212400 101.135288
"2011-06-14" 102.449997 102.790001 102.349998 102.639999 296400 101.959789
"2011-06-15" 102.379997 102.449997 101.18 101.580002 1591200 100.906817
"2011-06-16" 100.849998 101.269997 100.720001 101.18 752800 100.509466
"2011-06-17" 101.510002 101.580002 101.269997 101.480003 702100 100.807481
"2011-06-20" 101.400002 101.629997 101.389999 101.459999 106000 100.787609
"2011-06-21" 102.040001 102.379997 101.959999 102.260002 214100 101.582311
"2011-06-22" 102 102.540001 101.980003 102.18 217100 101.502839
"2011-06-23" 101.5 101.699997 101.239998 101.690002 210800 101.016088
"2011-06-24" 101.389999 101.389999 100.599998 100.760002 217400 100.092251
"2011-06-27" 100.459999 100.860001 100.349998 100.809998 336200 100.141915
"2011-06-28" 100.940002 101.260002 100.82 101.220001 237600 100.549202
"2011-06-29" 102.129997 102.610001 102.080002 102.440002 339700 101.761118
"2011-06-30" 102.870003 103.290001 102.809998 103.110001 306800 102.426676
"2011-07-01" 103.169998 103.760002 103.019997 103.75 264200 103.076428
"2011-07-05" 103.470001 103.540001 103.160004 103.220001 279400 102.54987
"2011-07-06" 102.940002 103.059998 102.57 102.989998 157400 102.32136
"2011-07-07" 103.629997 103.889999 103.559998 103.68 766200 103.006883
"2011-07-08" 103.32 103.519997 103.089996 103.489998 130900 102.818114
"2011-07-11" 102.690002 102.949997 102.599998 102.599998 235400 101.933893
"2011-07-12" 102.610001 103.300003 102.540001 102.93 302000 102.261752
"2011-07-13" 103.279999 103.82 103.160004 103.589996 278300 102.917463
"2011-07-14" 103.860001 103.93 103.400002 103.440002 341900 102.768443
"2011-07-15" 103.860001 104.449997 103.599998 104.230003 306500 103.553315
"2011-07-18" 103.629997 103.709999 103.199997 103.709999 248700 103.036687
"2011-07-19" 104.660004 104.849998 104.470001 104.589996 267400 103.910971
"2011-07-20" 104.839996 105.099998 104.760002 104.949997 216200 104.268635
"2011-07-21" 105.260002 105.510002 105.089996 105.18 288300 104.497145
"2011-07-22" 104.779999 104.809998 104.349998 104.769997 347500 104.089803
"2011-07-25" 105.050003 105.400002 105 105.150002 225500 104.467341
"2011-07-26" 105.459999 105.519997 105.169998 105.459999 288600 104.775326
"2011-07-27" 105.57 105.589996 104.629997 104.809998 981000 104.129544
"2011-07-28" 104.849998 105.019997 104.440002 104.519997 263000 103.841426
"2011-07-29" 103.900002 104.379997 103.82 104.080002 508100 103.404288
"2011-08-01" 104.5 104.5 103.519997 103.970001 444100 103.313865
"2011-08-02" 103.650002 103.879997 103.480003 103.599998 308000 102.946197
"2011-08-03" 103.779999 103.809998 103.080002 103.32 770700 102.667966
"2011-08-04" 102.470001 102.519997 101.510002 101.510002 776900 100.869391
"2011-08-05" 101.970001 102.040001 100.910004 101.669998 566300 101.028377
"2011-08-08" 100.669998 100.790001 100.129997 100.360001 757300 99.726647
"2011-08-09" 100.260002 101.650002 99.879997 101.610001 747300 100.968758
"2011-08-10" 100.669998 100.809998 99.889999 99.93 599800 99.29936
"2011-08-11" 100.099998 100.940002 99.970001 100.639999 505000 100.004878
"2011-08-12" 100.830002 100.940002 100.269997 100.400002 306400 99.766395
"2011-08-15" 100.879997 101.510002 100.739998 101.5 245700 100.859452
"2011-08-16" 101.18 101.400002 100.900002 101.279999 189100 100.640839
"2011-08-17" 101.540001 101.720001 101.230003 101.5 177800 100.859452
"2011-08-18" 100.529999 100.639999 100.050003 100.639999 603700 100.004878
"2011-08-19" 100.589996 101.209999 100.459999 100.599998 299100 99.96513
"2011-08-22" 101 101 100.379997 100.419998 211100 99.786266
"2011-08-23" 100.620003 100.730003 100.349998 100.68 216600 100.044627
"2011-08-24" 100.730003 100.959999 100.550003 100.790001 163300 100.153933
"2011-08-25" 101.279999 101.550003 100.620003 100.739998 268500 100.104246
"2011-08-26" 100.410004 101.190002 100.209999 101.190002 219300 100.55141
"2011-08-29" 101.870003 101.93 101.480003 101.739998 181600 101.097935
"2011-08-30" 101.57 101.769997 101.290001 101.68 174300 101.038316
"2011-08-31" 101.910004 102.230003 101.489998 101.550003 307900 100.909139
"2011-09-01" 101.82 102.129997 101.720001 101.889999 250800 101.258954
"2011-09-02" 101.169998 101.459999 100.980003 101.059998 306100 100.434093
"2011-09-06" 99.980003 100.610001 99.980003 100.480003 339800 99.857691
"2011-09-07" 100.559998 100.900002 100.459999 100.889999 205100 100.265147
"2011-09-08" 100.889999 101.099998 100.480003 100.620003 157400 99.996823
"2011-09-09" 99.919998 99.949997 99.650002 99.830002 240800 99.211715
"2011-09-12" 99.720001 100.25 99.599998 100.25 208400 99.629112
"2011-09-13" 100.330002 100.949997 100.190002 100.919998 223300 100.29496
"2011-09-14" 100.43 100.610001 100.050003 100.389999 235800 99.768244
"2011-09-15" 100.900002 101.080002 100.629997 101.059998 176900 100.434093
"2011-09-16" 101.190002 101.580002 100.919998 101.550003 229900 100.921063
"2011-09-19" 100.540001 100.589996 100.199997 100.470001 388100 99.84775
"2011-09-20" 100.18 100.400002 99.959999 100.059998 1644000 99.440286
"2011-09-21" 99.589996 99.709999 98.860001 98.860001 296900 98.247721
"2011-09-22" 96.519997 96.959999 96.169998 96.769997 818200 96.170661
"2011-09-23" 96.800003 97.099998 96.330002 96.610001 392600 96.011656
"2011-09-26" 96.470001 96.720001 95.93 96.709999 364800 96.111035
"2011-09-27" 97.489998 98.019997 97.300003 97.43 327400 96.826577
"2011-09-28" 97.290001 97.440002 96.220001 96.290001 214700 95.693638
"2011-09-29" 96.650002 96.809998 95.589996 95.959999 549700 95.36568
"2011-09-30" 95.099998 95.860001 94.870003 94.879997 182700 94.292368
"2011-10-03" 94.599998 95.290001 94.449997 94.580002 2011800 94.008104
"2011-10-04" 94.029999 94.269997 93.290001 94.269997 518800 93.699973
"2011-10-05" 94.529999 95.650002 94.400002 95.639999 244700 95.061692
"2011-10-06" 95 95.839996 94.889999 95.839996 219400 95.260479
"2011-10-07" 96.589996 96.720001 95.5 95.75 264200 95.171027
"2011-10-10" 96.669998 97 96.639999 96.919998 157100 96.333951
"2011-10-11" 96.370003 96.760002 96.330002 96.760002 97300 96.174922
"2011-10-12" 97.870003 98.110001 97.669998 97.730003 343200 97.139058
"2011-10-13" 97.410004 97.639999 96.800003 97.519997 121400 96.930321
"2011-10-14" 98.220001 98.449997 97.870003 98.449997 174700 97.854698
"2011-10-17" 98.169998 98.169998 97.209999 97.260002 190400 96.671899
"2011-10-18" 97.309998 98.279999 97.089996 98.029999 234600 97.43724
"2011-10-19" 98.400002 98.5 97.349998 97.470001 157900 96.880628
"2011-10-20" 97.660004 98.139999 97.139999 97.980003 278500 97.387546
"2011-10-21" 98.510002 98.769997 98.279999 98.57 192300 97.973975
"2011-10-24" 98.760002 99.209999 98.75 99.160004 86500 98.560412
"2011-10-25" 98.639999 98.639999 97.419998 97.870003 222400 97.278211
"2011-10-26" 98.589996 99.019997 97.839996 99 253300 98.401375
"2011-10-27" 100.110001 100.519997 99.709999 100.330002 325100 99.723335
"2011-10-28" 99.879997 100.290001 99.769997 100.260002 165400 99.653759
"2011-10-31" 99.940002 100.150002 99.489998 99.769997 148200 99.166716
"2011-11-01" 97.790001 98.290001 97.43 97.610001 223500 97.037287
"2011-11-02" 98.190002 98.370003 97.75 98.129997 121100 97.554233
"2011-11-03" 98.370003 98.730003 97.639999 98.629997 127100 98.051299
"2011-11-04" 97.620003 97.889999 97.239998 97.809998 114600 97.236111
"2011-11-07" 97.879997 98.209999 97.580002 98.209999 103200 97.633765
"2011-11-08" 98.089996 98.660004 97.809998 98.639999 98700 98.061243
"2011-11-09" 97.480003 97.809998 97.190002 97.300003 261100 96.729109
"2011-11-10" 97.629997 97.800003 97.160004 97.699997 104600 97.126756
"2011-11-11" 97.790001 98.370003 97.75 98.309998 110300 97.733177
"2011-11-14" 97.699997 97.879997 97.599998 97.760002 72300 97.186409
"2011-11-15" 97.260002 97.529999 97.089996 97.440002 59600 96.868287
"2011-11-16" 96.980003 97.739998 96.959999 97.18 165000 96.60981
"2011-11-17" 97.190002 97.309998 96.580002 96.68 159800 96.112744
"2011-11-18" 97.010002 97.160004 96.739998 96.790001 316200 96.222099
"2011-11-21" 96.18 96.18 95.470001 95.830002 220500 95.267733
"2011-11-22" 95.849998 96.089996 95.739998 95.82 65100 95.257789
"2011-11-23" 95.400002 95.400002 94.730003 94.82 111000 94.263656
"2011-11-25" 94.800003 95.260002 94.720001 94.720001 42400 94.164245
"2011-11-28" 96.43 96.470001 95.870003 96.040001 97000 95.476499
"2011-11-29" 96.440002 96.669998 96.360001 96.519997 133700 95.953679
"2011-11-30" 97.93 98.160004 97.43 97.449997 165800 96.878223
"2011-12-01" 97.610001 98.080002 97.550003 98.019997 149800 97.46088
"2011-12-02" 98.150002 98.150002 97.559998 97.620003 84800 97.063168
"2011-12-05" 98.059998 98.260002 97.559998 97.790001 138700 97.232196
"2011-12-06" 98.080002 98.610001 98.040001 98.510002 92700 97.948091
"2011-12-07" 98.279999 98.620003 98.150002 98.440002 115500 97.87849
"2011-12-08" 98.209999 98.220001 97.169998 97.230003 171700 96.675393
"2011-12-09" 97.019997 97.68 97.019997 97.660004 129700 97.102941
"2011-12-12" 96.879997 97.029999 96.690002 96.919998 88400 96.367156
"2011-12-13" 96.870003 97.110001 96.089996 96.129997 119500 95.581662
"2011-12-14" 95.550003 95.82 95.400002 95.639999 206500 95.094459
"2011-12-15" 96.290001 96.330002 95.919998 95.989998 133300 95.442461
"2011-12-16" 95.959999 96.080002 95.57 95.860001 353100 95.313205
"2011-12-19" 96.050003 96.120003 95.699997 95.720001 208200 95.174004
"2011-12-20" 96.639999 96.879997 96.440002 96.540001 103600 95.989327
"2011-12-21" 96.779999 96.959999 96.5 96.940002 93600 96.387046
